7000 17148 
4283 6765 1
4283 4483 1
4283 5484 -1
4284 6320 -1
4285 5423 -1
4285 5281 1
4285 6382 -1
4285 5992 -1
4285 5328 -1
4286 4852 -1
4286 4343 1
4287 6167 -1
4288 6596 1
4289 6951 1
4290 5341 1
4290 4334 1
4290 6817 -1
4292 5077 1
4293 6789 1
4293 4582 1
4293 5795 1
4294 4521 1
4294 5255 1
4295 5856 1
4295 5774 1
4296 6454 1
4297 5370 1
4297 6031 -1
4297 5549 -1
4298 5146 -1
4299 6201 1
4299 4598 -1
4300 6180 -1
4300 4698 -1
4300 4804 1
4300 6058 1
4300 6195 1
4301 6433 1
4303 5692 1
4303 5357 1
4304 6243 -1
4304 6952 -1
4305 6276 1
4305 6970 1
4305 6740 1
4305 5422 1
4305 5605 -1
4306 4743 -1
4306 5607 1
4306 5702 1
4307 6388 -1
4308 4724 1
4308 6114 -1
4308 6503 1
4308 6290 -1
4309 6061 1
4309 6732 -1
4309 6791 1
4310 5876 1
4310 5781 -1
4311 6957 -1
4312 4378 1
4312 5759 1
4313 6057 -1
4314 6299 1
4314 5739 1
4315 5576 1
4316 4478 -1
4317 5848 1
4317 6211 1
4317 6907 -1
4317 6406 1
4318 5961 -1
4318 5579 1
4319 4467 -1
4319 6796 1
4319 5955 1
4319 4992 1
4321 5429 -1
4321 5595 -1
4322 5241 1
4322 6981 1
4323 4340 1
4323 4581 -1
4324 4334 -1
4324 4750 1
4325 6762 -1
4325 4766 -1
4326 4408 -1
4326 6772 -1
4326 4754 1
4326 4474 1
4327 6711 1
4327 4641 -1
4329 4670 1
4330 5751 1
4330 5552 -1
4330 4585 1
4331 6033 -1
4332 6857 1
4332 6131 1
4333 4385 1
4333 4786 1
4333 6922 1
4334 4996 1
4334 5398 1
4335 4794 1
4335 5402 -1
4336 4574 -1
4336 4453 -1
4336 5979 -1
4337 5713 -1
4337 5391 -1
4337 6211 1
4339 6769 -1
4340 6329 -1
4340 6892 -1
4340 5905 1
4340 5657 -1
4341 5101 1
4344 4626 -1
4344 4415 -1
4344 5215 1
4344 4720 -1
4345 4689 -1
4346 6473 1
4346 5130 1
4346 5794 -1
4348 4797 -1
4348 5923 1
4348 4777 -1
4349 5842 -1
4350 6804 1
4350 6440 -1
4350 6139 1
4350 6613 -1
4352 6539 1
4352 5878 1
4353 5974 1
4353 4381 -1
4354 6084 -1
4354 5688 -1
4354 6741 1
4355 4776 -1
4355 6196 -1
4355 4411 1
4357 4612 1
4357 6221 -1
4357 4918 1
4358 6835 1
4358 6192 -1
4360 6377 -1
4362 5938 -1
4362 5791 -1
4362 6336 -1
4363 5017 1
4364 4753 1
4365 5563 1
4365 6001 1
4366 6729 -1
4367 5658 -1
4367 5144 -1
4368 4470 1
4368 5592 -1
4369 5113 1
4369 5115 -1
4369 4808 1
4369 6540 -1
4371 6886 -1
4371 5564 -1
4372 5075 -1
4373 5401 1
4374 4964 1
4375 5520 -1
4375 4879 1
4375 4898 -1
4375 4634 1
4376 5990 -1
4376 6361 1
4377 4412 -1
4377 6401 -1
4378 6826 -1
4379 6581 -1
4379 5585 1
4379 5656 1
4380 6568 1
4381 6050 1
4381 5332 -1
4382 6736 1
4384 6172 -1
4384 4915 1
4386 5844 -1
4387 6494 -1
4387 5792 -1
4387 6384 1
4387 4397 1
4388 6633 1
4388 6338 1
4389 5033 -1
4390 5923 1
4390 6261 -1
4391 5776 1
4391 4930 1
4391 6214 -1
4391 6380 -1
4391 6865 1
4391 5894 -1
4393 5208 -1
4394 5249 1
4394 6220 1
4395 6483 -1
4396 5319 -1
4396 6193 1
4397 5164 1
4397 6183 1
4397 6235 1
4398 5929 1
4398 4403 1
4398 6837 1
4398 5781 1
4398 6869 1
4399 4556 -1
4399 5976 -1
4400 4719 1
4400 6293 1
4401 6907 -1
4401 4649 1
4402 6878 1
4402 4430 1
4403 4672 1
4403 6871 -1
4404 5181 -1
4405 5592 1
4405 4488 1
4405 6888 1
4407 6815 1
4407 5562 -1
4407 5845 -1
4408 5748 1
4409 4849 1
4409 4434 1
4409 5988 -1
4409 6444 1
4410 6416 -1
4410 4837 1
4411 5575 1
4411 5445 -1
4411 5263 1
4412 4535 1
4412 6199 1
4413 6540 1
4414 6930 -1
4415 5055 1
4415 4763 1
4415 4806 -1
4416 5438 1
4416 6913 -1
4416 5218 1
4417 4786 -1
4417 4759 -1
4418 4661 -1
4418 5583 1
4419 5736 -1
4419 4528 1
4419 5919 1
4419 4609 1
4419 5567 1
4420 5596 -1
4420 4924 1
4421 5514 -1
4421 5816 1
4422 5279 1
4423 6342 1
4426 5512 -1
4426 6804 -1
4427 5386 1
4427 6479 -1
4427 6081 1
4427 6608 1
4427 6702 1
4427 5168 1
4427 6635 -1
4428 5877 -1
4428 5200 -1
4428 5520 1
4428 5151 1
4429 6368 -1
4430 6448 -1
4430 6622 -1
4431 5880 1
4431 6041 1
4432 4940 1
4432 6627 -1
4433 6013 1
4434 6587 -1
4434 4927 -1
4434 6547 -1
4436 5907 1
4436 6537 1
4436 6358 -1
4436 7000 -1
4437 5250 1
4437 5970 1
4437 6614 1
4437 5811 1
4438 4777 -1
4438 5290 -1
4438 5541 1
4439 4622 -1
4439 6253 -1
4440 6594 1
4440 4998 -1
4440 5440 -1
4441 4834 -1
4441 5850 1
4441 6263 -1
4441 6167 -1
4442 5145 1
4443 4933 1
4443 6251 -1
4444 5329 -1
4444 4573 -1
4445 5032 1
4446 6297 -1
4446 6383 1
4449 5928 -1
4450 6140 -1
4450 4929 -1
4450 6558 -1
4451 6628 1
4451 6191 -1
4452 6191 -1
4453 6460 1
4454 5126 -1
4455 5217 -1
4456 4769 -1
4456 6701 1
4457 6973 -1
4457 6604 1
4457 5987 -1
4458 5003 1
4459 6341 1
4459 4611 -1
4459 6165 1
4459 6392 1
4460 4917 1
4460 5268 1
4460 5195 1
4461 6994 1
4461 4920 1
4462 4737 1
4462 6370 1
4462 5339 -1
4462 4618 1
4463 6742 1
4464 6944 -1
4465 6266 -1
4465 4955 -1
4465 6617 -1
4465 5400 1
4469 6336 1
4469 6263 1
4469 6160 -1
4470 5413 1
4471 5391 1
4471 5942 -1
4471 6669 1
4472 5713 1
4472 4654 -1
4473 6258 1
4473 4489 -1
4475 6022 1
4475 6145 1
4476 6014 1
4476 4702 1
4476 6486 1
4476 5705 -1
4477 6380 -1
4478 5205 1
4479 5036 1
4479 6245 -1
4480 6325 1
4480 6111 1
4480 4584 -1
4480 5759 1
4482 4525 1
4482 6367 1
4483 4791 1
4483 5266 1
4483 6273 1
4484 6909 1
4484 5024 1
4485 5096 -1
4485 4782 -1
4485 6480 -1
4485 4987 1
4486 5727 -1
4487 5179 -1
4487 5170 1
4489 5399 1
4489 6016 -1
4490 6084 1
4491 5462 1
4491 4797 -1
4491 4784 -1
4492 5500 1
4492 6293 1
4493 5353 -1
4494 6777 -1
4494 5483 1
4495 5117 1
4495 5065 -1
4496 5978 1
4496 5476 1
4496 5701 1
4496 5294 -1
4497 6576 -1
4497 5078 1
4498 4911 -1
4498 5829 -1
4498 4653 1
4498 4660 1
4498 5755 1
4499 5166 1
4499 5908 1
4500 6071 1
4500 5198 1
4501 5094 1
4502 4727 -1
4503 6185 1
4503 5445 -1
4503 5814 1
4504 5304 1
4504 4568 1
4505 5673 -1
4505 6732 1
4506 4595 1
4506 6050 1
4507 6107 -1
4507 4755 1
4508 6501 1
4511 6507 1
4511 6569 1
4512 5996 1
4512 5886 1
4513 6898 -1
4514 4797 -1
4514 6291 1
4514 6090 -1
4514 5809 1
4516 6954 -1
4516 5618 -1
4517 6379 1
4517 5745 -1
4518 6143 1
4518 5351 1
4518 5295 1
4518 5934 -1
4519 5099 1
4520 5885 1
4520 6885 -1
4521 6862 -1
4521 5719 -1
4522 6624 -1
4522 6047 -1
4522 6120 -1
4522 6744 -1
4523 5939 1
4523 6693 -1
4525 6559 -1
4525 5819 -1
4526 5800 -1
4526 5765 -1
4526 6164 -1
4528 4665 -1
4528 6370 1
4528 6208 -1
4528 4935 1
4529 6510 -1
4529 6960 -1
4529 6083 -1
4530 5915 1
4531 5663 -1
4531 6509 -1
4532 6412 -1
4532 5677 -1
4534 5854 1
4534 4585 1
4534 5289 -1
4534 5544 -1
4535 6059 -1
4535 5846 -1
4536 5802 1
4536 6282 1
4538 5993 -1
4539 6169 -1
4540 6800 1
4540 5793 -1
4541 6005 -1
4541 5109 -1
4541 4935 1
4542 5643 -1
4543 4619 1
4544 5256 1
4544 4898 1
4545 6844 -1
4546 4688 1
4547 6421 -1
4547 6276 1
4547 5141 -1
4548 6400 -1
4549 5371 -1
4549 6943 1
4550 6750 -1
4550 5618 1
4552 5531 1
4552 6777 -1
4552 6221 1
4552 5243 1
4553 5405 1
4553 4618 -1
4554 4911 1
4555 6717 -1
4555 6748 1
4555 5142 1
4556 6044 -1
4557 5027 1
4557 5512 1
4558 6099 1
4558 5110 1
4559 5488 1
4559 6395 1
4559 4564 1
4560 4736 1
4560 5426 1
4561 6069 1
4562 5650 1
4563 5470 -1
4563 5203 -1
4563 5094 -1
4564 6109 -1
4564 6023 1
4565 6553 1
4565 4640 -1
4565 6817 -1
4568 5826 1
4568 6331 1
4569 6711 1
4569 6592 1
4570 5066 -1
4571 5167 1
4572 5672 1
4572 4663 1
4573 5771 1
4573 5524 -1
4573 5320 1
4574 6735 -1
4576 6552 1
4577 6647 1
4578 5522 1
4578 5644 -1
4580 6603 -1
4580 5869 -1
4580 6704 -1
4582 5321 -1
4583 4762 -1
4583 5398 -1
4583 6637 -1
4583 5893 -1
4584 6294 1
4584 6876 1
4585 6658 -1
4585 4638 -1
4586 6825 -1
4586 5426 1
4587 6127 -1
4587 6350 1
4587 6107 -1
4588 4782 -1
4588 6849 1
4588 6411 1
4589 5613 1
4589 6514 -1
4589 6414 -1
4590 5444 -1
4592 5743 -1
4592 5077 1
4592 4649 1
4593 5500 1
4593 6516 1
4594 5247 1
4594 5330 -1
4595 5302 1
4596 5925 1
4596 4886 1
4597 6973 1
4597 6915 -1
4597 6940 -1
4598 5300 1
4598 6312 -1
4599 5005 -1
4599 4809 -1
4599 6198 1
4599 4630 -1
4599 6879 1
4599 6966 -1
4600 6018 1
4600 6823 1
4600 4860 1
4601 5128 1
4601 6277 -1
4601 6306 -1
4602 5890 -1
4602 5410 -1
4603 6985 -1
4604 6081 1
4604 7000 1
4604 6117 1
4605 6038 1
4607 5511 1
4608 4909 1
4609 6123 1
4609 5587 1
4609 5989 -1
4609 6823 1
4609 5026 1
4610 6344 -1
4610 6542 1
4612 5241 1
4613 5241 1
4613 6043 -1
4614 5438 -1
4615 5866 -1
4615 6553 -1
4617 6747 -1
4617 5708 1
4618 5078 1
4618 5057 1
4619 5396 1
4619 5470 1
4620 5543 1
4621 4719 -1
4622 5304 -1
4622 6138 -1
4623 6815 1
4624 5573 1
4625 6496 1
4625 6904 -1
4625 5360 1
4626 5527 1
4626 5280 1
4627 6955 -1
4629 5853 -1
4629 6427 -1
4629 5875 1
4630 6086 -1
4630 5287 -1
4630 6585 -1
4631 6488 1
4631 5955 -1
4632 6400 -1
4632 6427 1
4632 5289 1
4632 5021 1
4633 5711 1
4633 6806 1
4633 5229 1
4633 5294 1
4634 6677 -1
4636 5201 -1
4637 4691 1
4637 6778 1
4638 5579 -1
4638 6528 -1
4639 5361 -1
4639 5846 -1
4639 4661 -1
4640 6304 1
4640 6420 1
4641 5971 -1
4641 5790 -1
4642 6521 1
4642 6850 1
4642 6438 1
4643 5011 -1
4643 5699 -1
4645 5117 -1
4645 6165 1
4646 5668 -1
4647 4970 -1
4647 6003 -1
4652 5781 1
4652 4900 1
4653 4908 -1
4653 6214 -1
4653 5795 -1
4654 5791 1
4654 4963 -1
4655 5275 -1
4655 6472 -1
4655 5381 -1
4655 6346 1
4657 6940 -1
4657 4814 1
4657 5790 1
4658 6761 1
4659 5456 1
4659 5282 1
4660 5156 -1
4660 5954 -1
4661 5756 1
4662 5202 1
4662 6797 -1
4663 4802 -1
4663 5594 1
4664 5026 -1
4665 6893 -1
4665 5987 1
4665 5275 1
4666 5283 1
4667 5743 1
4668 5544 -1
4670 5652 -1
4670 4861 1
4671 5065 1
4671 5283 -1
4672 6681 -1
4672 6502 -1
4672 6019 -1
4673 6757 -1
4673 6933 1
4674 4813 1
4674 5107 -1
4676 6123 1
4677 4877 1
4679 4867 1
4681 5421 -1
4681 5625 1
4681 5834 1
4681 6512 -1
4681 6514 1
4682 6404 -1
4682 5766 -1
4683 4732 1
4683 5517 -1
4684 5751 1
4684 6459 1
4684 4873 -1
4685 5401 -1
4685 4958 -1
4685 5568 1
4689 4890 -1
4689 6700 -1
4690 5573 1
4690 5631 -1
4691 4925 1
4692 5596 1
4692 6687 -1
4692 5244 -1
4694 5920 1
4694 5715 1
4695 6865 -1
4695 4847 -1
4696 4872 1
4697 6694 1
4698 6106 1
4698 6644 1
4698 5329 1
4698 5200 -1
4699 4798 1
4701 6172 -1
4704 6759 1
4705 6356 -1
4706 5610 -1
4707 5132 1
4707 5359 1
4708 6804 -1
4709 6425 1
4710 6313 -1
4710 5616 1
4710 4778 -1
4710 5209 -1
4711 6261 1
4712 6241 -1
4713 5541 -1
4713 5947 1
4714 6995 1
4715 6836 1
4715 5910 1
4716 5927 -1
4716 5446 -1
4716 5906 1
4717 4829 -1
4717 6027 -1
4718 6708 -1
4718 5992 1
4718 5645 1
4719 6542 -1
4720 5115 -1
4721 6605 -1
4721 4943 -1
4722 5132 -1
4723 4925 1
4725 6310 -1
4725 6571 -1
4725 6345 1
4726 6518 1
4727 6577 1
4729 6083 1
4731 6700 -1
4731 6010 -1
4733 6965 1
4733 4957 1
4733 6080 1
4733 5796 1
4735 6220 -1
4736 6680 1
4736 5851 -1
4737 6961 1
4739 6879 -1
4739 4855 1
4740 6978 -1
4741 4776 1
4741 6383 -1
4741 6001 1
4742 6924 1
4742 5703 1
4743 5559 -1
4743 5041 -1
4744 5980 -1
4745 5599 1
4746 6670 1
4746 6109 -1
4748 6813 -1
4748 5976 1
4748 5476 -1
4749 6548 1
4749 6291 1
4749 6191 -1
4749 6278 1
4750 5583 1
4751 5188 -1
4752 5312 -1
4754 4963 1
4754 6800 -1
4755 5598 1
4756 5631 -1
4756 6628 -1
4757 5100 -1
4757 6755 1
4757 5348 -1
4758 5129 -1
4758 5500 -1
4758 5062 1
4759 5470 1
4759 5144 1
4760 6129 1
4760 5436 -1
4761 6385 1
4761 5534 -1
4762 6840 1
4762 5812 -1
4762 6340 -1
4763 5297 1
4763 6451 1
4764 5974 1
4765 5426 1
4765 6666 1
4766 5294 1
4766 6223 -1
4768 6861 -1
4768 6198 -1
4769 6673 -1
4770 5803 -1
4770 6310 -1
4771 6131 -1
4771 5121 -1
4773 6137 1
4773 6307 1
4774 6153 1
4774 5728 1
4775 6144 1
4778 6309 1
4778 5199 -1
4779 6769 -1
4780 6436 1
4781 6919 1
4782 5427 -1
4783 5870 1
4784 6574 1
4784 5134 -1
4785 5953 -1
4785 4975 -1
4786 5454 1
4786 5285 -1
4787 6851 1
4788 5752 -1
4789 5048 1
4789 4986 -1
4789 5202 1
4791 5141 -1
4792 6566 -1
4792 5876 1
4792 6941 -1
4793 6384 -1
4793 5216 -1
4794 5113 1
4794 6220 -1
4796 6754 -1
4796 6618 1
4796 4966 -1
4797 5533 -1
4797 4987 1
4798 4975 1
4798 4893 -1
4799 5791 -1
4800 6531 -1
4800 6976 -1
4801 6347 -1
4802 4916 -1
4802 6771 1
4805 4844 1
4806 5793 -1
4806 4949 1
4806 6010 1
4806 6968 1
4807 5656 -1
4807 5387 1
4808 4828 -1
4810 6020 1
4811 6061 -1
4812 5546 -1
4812 6404 1
4813 5729 -1
4813 6098 1
4813 6853 1
4814 6236 1
4814 5535 -1
4814 6006 -1
4815 6872 1
4815 6213 -1
4815 5049 -1
4815 5585 1
4817 6797 1
4817 6079 -1
4818 6516 -1
4818 5311 1
4818 6031 -1
4819 5754 1
4819 6699 1
4820 5380 -1
4820 5436 1
4821 5051 -1
4822 5513 1
4822 5102 -1
4823 6374 -1
4824 6691 -1
4824 6938 1
4824 5500 -1
4826 6853 -1
4826 6857 -1
4827 6797 1
4827 6910 1
4827 5094 -1
4828 6014 -1
4828 6377 -1
4828 6587 1
4829 5470 1
4829 4881 -1
4829 6189 -1
4830 6157 1
4830 6093 1
4831 5925 -1
4831 5895 1
4831 6123 -1
4831 4920 -1
4831 5382 1
4832 5792 1
4832 5212 1
4832 5157 -1
4833 5807 -1
4833 4915 -1
4834 6779 1
4834 5578 1
4835 6211 -1
4835 5913 1
4835 6160 1
4835 4985 -1
4836 4871 1
4836 6966 -1
4836 6051 1
4836 6642 -1
4836 6058 1
4836 6722 -1
4837 5146 1
4837 5440 1
4837 5126 -1
4837 5237 1
4839 6499 -1
4839 5913 1
4840 6244 -1
4840 6035 1
4841 5173 -1
4842 5621 1
4843 5274 1
4844 6520 -1
4845 6305 -1
4846 6095 1
4847 6169 1
4847 5577 1
4848 5570 1
4849 5754 1
4850 6619 1
4852 6497 1
4852 6531 -1
4853 6630 1
4853 6115 1
4853 5372 1
4854 5488 1
4854 6420 -1
4854 6677 -1
4855 6642 1
4855 6852 -1
4856 6617 1
4859 6901 1
4860 5568 -1
4861 6227 -1
4862 6191 -1
4863 6552 1
4864 6059 1
4864 6426 1
4864 5183 1
4865 6782 1
4865 6608 -1
4865 5941 1
4866 5206 -1
4867 4911 -1
4868 4912 1
4869 6325 1
4870 6390 -1
4870 5268 1
4870 5942 -1
4871 6035 1
4872 5629 -1
4873 5676 -1
4873 6377 -1
4874 4918 1
4874 6986 1
4874 6199 1
4874 6033 1
4875 5955 1
4875 5221 -1
4876 5486 -1
4876 6355 1
4877 6144 1
4878 5985 -1
4880 6457 -1
4880 6585 1
4881 5876 1
4881 6159 -1
4881 6922 -1
4884 5489 -1
4884 4953 -1
4885 6055 -1
4885 5492 -1
4886 6125 1
4886 5715 1
4886 5918 1
4887 5328 -1
4887 6445 1
4888 6006 1
4888 5035 -1
4888 5257 1
4888 5866 1
4889 5230 1
4893 6001 1
4895 5762 1
4895 5943 -1
4895 5731 1
4896 6522 1
4896 6775 -1
4896 5629 1
4896 6085 -1
4897 5865 -1
4897 6065 -1
4898 5024 1
4900 4941 -1
4900 6185 1
4900 5647 1
4900 6949 -1
4900 5206 1
4901 6519 1
4901 5877 -1
4906 6019 -1
4906 6290 1
4906 5926 1
4907 6513 -1
4907 6037 -1
4908 5599 1
4908 5492 1
4908 5703 -1
4908 6596 -1
4911 6644 -1
4911 5596 -1
4913 6973 -1
4913 5024 1
4914 6956 -1
4915 5372 1
4915 6056 1
4915 5614 -1
4915 6907 1
4916 6187 -1
4916 6883 1
4916 6390 1
4918 5735 1
4919 5661 1
4920 5610 1
4920 6029 1
4921 4930 1
4922 6060 -1
4922 5212 -1
4923 5115 1
4923 6927 1
4924 5180 1
4925 6135 -1
4926 6758 1
4927 6043 1
4928 6506 1
4929 5286 1
4930 5436 -1
4930 5795 1
4931 5972 1
4931 6029 -1
4931 5506 1
4933 5424 -1
4934 6923 1
4934 6515 1
4935 5078 1
4936 5316 -1
4936 5290 1
4937 5360 -1
4938 5378 -1
4938 6813 1
4939 5935 1
4940 5964 1
4940 5633 -1
4941 5845 -1
4941 5066 -1
4942 6456 1
4943 6497 1
4943 5639 -1
4944 5833 -1
4944 5510 -1
4945 5718 1
4945 6760 -1
4947 6540 -1
4947 6466 -1
4948 6443 -1
4949 5655 1
4949 6775 1
4950 6931 -1
4951 6542 1
4951 6763 -1
4951 5840 1
4952 5625 1
4953 5781 -1
4954 5935 -1
4954 5349 -1
4955 5395 1
4955 5704 1
4955 5588 1
4956 5072 -1
4957 6708 1
4957 6970 -1
4957 5699 1
4959 6327 -1
4959 6522 -1
4961 5064 -1
4962 5694 1
4964 5390 -1
4964 6221 -1
4966 5744 -1
4966 5377 -1
4967 5985 1
4968 6365 1
4968 6847 -1
4969 5132 -1
4969 5003 1
4969 6347 1
4969 6019 -1
4969 6600 1
4970 5558 1
4970 5315 1
4970 5257 1
4970 6877 -1
4970 5364 -1
4971 6725 -1
4971 6139 -1
4972 6021 -1
4972 6194 1
4974 6674 1
4975 6471 -1
4975 6087 -1
4975 5663 -1
4975 5419 -1
4976 5642 -1
4977 7000 1
4977 5333 -1
4978 5379 1
4980 5088 1
4980 5552 1
4980 6057 1
4981 5834 -1
4981 6894 -1
4982 5556 -1
4982 5507 -1
4982 6578 -1
4983 5704 1
4983 5261 1
4983 5121 -1
4984 6768 -1
4984 5232 1
4985 5350 1
4986 6509 -1
4986 5666 1
4987 5799 -1
4987 5171 -1
4987 5168 1
4988 6143 1
4988 6916 -1
4988 6749 1
4988 6674 -1
4988 6806 -1
4988 5064 1
4988 6789 1
4990 5636 1
4990 6352 -1
4991 6811 1
4992 6921 -1
4992 6111 -1
4993 6401 -1
4994 6141 -1
4995 5291 1
4996 6940 1
4996 5448 -1
4996 5987 -1
4996 5631 -1
4996 6768 1
4998 5611 -1
4998 6539 -1
4998 6763 1
4998 5344 -1
4999 6362 -1
4999 6533 -1
5000 5022 -1
5000 6421 1
5003 6762 -1
5003 6854 -1
5005 5983 1
5006 5587 1
5006 5990 -1
5007 5873 1
5007 6272 1
5008 5918 1
5009 5301 -1
5011 5758 -1
5011 5592 -1
5012 6143 -1
5013 6752 -1
5014 6106 1
5014 6329 1
5015 6632 -1
5015 6892 1
5015 6500 -1
5016 6210 1
5016 5505 -1
5018 6895 -1
5018 5929 -1
5019 6470 1
5020 5514 -1
5020 5857 -1
5021 6784 -1
5021 5248 1
5022 5676 1
5022 5358 -1
5022 5907 -1
5024 6449 1
5024 6768 -1
5025 5964 1
5025 5332 1
5027 6905 1
5027 6992 -1
5030 6971 -1
5031 6140 1
5032 5316 1
5032 5324 1
5033 5538 -1
5037 6235 1
5037 5348 1
5038 6234 1
5039 6411 1
5039 5719 1
5040 5193 1
5041 6810 1
5042 6317 1
5042 5349 1
5043 5064 -1
5043 6782 -1
5044 6961 -1
5044 5742 -1
5044 5639 1
5044 6327 -1
5045 6801 1
5045 5424 -1
5045 5627 -1
5045 5046 -1
5047 6413 1
5048 6463 1
5051 5355 1
5051 5266 1
5052 5199 -1
5054 6165 -1
5054 6246 -1
5055 6386 1
5056 5087 1
5057 6247 1
5057 6077 -1
5059 5434 1
5060 5577 1
5061 6883 -1
5062 6928 -1
5063 6569 -1
5063 6995 -1
5063 6451 -1
5063 5230 -1
5063 5622 -1
5064 6625 1
5064 5657 1
5064 6111 1
5064 5077 -1
5065 5841 -1
5065 5491 -1
5067 5628 -1
5067 5940 1
5068 5265 -1
5069 6736 -1
5069 5120 -1
5071 6474 1
5072 6426 1
5072 6112 -1
5072 6745 -1
5073 6738 -1
5074 6159 1
5074 6432 1
5075 5786 -1
5077 6929 1
5078 6779 1
5078 6346 -1
5079 5905 -1
5079 5587 1
5080 6511 -1
5081 5685 1
5081 5731 1
5082 5608 1
5084 5662 1
5085 6721 -1
5085 6815 1
5086 5116 1
5086 6929 1
5086 6020 1
5086 5469 -1
5086 6532 1
5087 5330 -1
5088 6535 1
5089 5848 1
5089 6433 -1
5090 6897 -1
5090 6860 -1
5090 5260 1
5092 6353 -1
5093 6924 -1
5093 5639 1
5094 6747 1
5094 5652 -1
5095 6709 1
5096 6236 1
5097 5504 1
5099 6359 1
5099 5616 1
5100 5808 1
5100 6939 1
5100 6088 -1
5101 5892 1
5102 5633 1
5102 6825 -1
5102 6802 -1
5105 5345 1
5105 6803 -1
5106 6045 -1
5106 5287 -1
5107 6701 -1
5109 5258 -1
5110 5228 1
5110 6776 -1
5110 5484 -1
5111 5176 -1
5111 5245 1
5113 6102 -1
5113 5155 1
5114 6209 -1
5116 5184 -1
5117 5171 1
5119 5297 1
5119 5156 1
5119 6860 -1
5120 5196 -1
5120 6744 -1
5121 6014 1
5121 5708 1
5122 5476 -1
5123 5461 1
5123 5723 1
5124 6097 1
5124 6542 1
5124 5256 1
5126 5469 1
5128 5460 -1
5128 5381 1
5129 6354 -1
5129 6402 -1
5130 5866 1
5132 5621 1
5133 6439 -1
5134 6519 -1
5135 5631 1
5135 6005 -1
5135 5175 1
5136 6829 1
5137 6003 1
5139 6185 -1
5139 5607 1
5139 6662 -1
5141 6070 -1
5141 6308 1
5141 6819 1
5141 5573 -1
5141 6134 -1
5141 5642 -1
5144 5792 -1
5145 5334 1
5145 6635 1
5145 6215 1
5146 6064 1
5146 5481 1
5147 6394 1
5147 5582 1
5148 5433 -1
5148 5205 -1
5151 6519 1
5151 5389 -1
5151 5379 -1
5152 6007 -1
5153 6732 1
5153 5232 -1
5154 5689 1
5155 5181 1
5156 6364 1
5156 5287 -1
5157 5435 1
5157 6040 1
5158 5982 1
5158 6708 1
5159 5426 1
5160 5920 -1
5162 5621 -1
5163 6526 1
5165 6262 1
5165 6362 1
5165 6483 1
5166 6102 -1
5166 5911 1
5166 6260 1
5166 6131 1
5168 5534 -1
5168 6160 -1
5169 5830 1
5170 5238 1
5172 6303 1
5173 5642 1
5174 6490 1
5174 6486 -1
5174 5461 1
5175 5956 -1
5175 6840 1
5176 6145 1
5176 5802 1
5178 6569 -1
5179 5731 1
5180 6875 -1
5180 5755 -1
5180 6953 -1
5180 5593 -1
5181 5680 -1
5183 6500 1
5184 6617 -1
5185 5848 1
5186 6148 -1
5187 5754 -1
5187 5876 -1
5187 6996 -1
5188 5241 -1
5189 6532 1
5189 6861 -1
5190 6444 1
5191 6255 1
5191 5816 1
5192 6284 -1
5193 6561 -1
5194 5284 1
5194 6618 -1
5195 6572 1
5196 5904 1
5198 6068 1
5200 6918 1
5200 6720 1
5200 6178 -1
5201 6804 1
5201 5250 -1
5203 5610 -1
5203 6537 -1
5203 6657 -1
5203 6019 -1
5203 5624 -1
5203 6227 -1
5204 5480 -1
5204 6954 1
5204 5405 -1
5206 6383 -1
5206 6764 1
5207 6232 1
5207 6666 -1
5208 6987 1
5208 6477 1
5208 6325 1
5210 6250 -1
5210 5732 -1
5211 5483 1
5213 6188 -1
5213 5656 -1
5214 5899 1
5214 6256 -1
5214 5984 1
5214 5972 -1
5215 6987 -1
5216 6226 1
5219 6672 1
5220 6757 1
5220 6496 1
5221 5283 -1
5222 6690 -1
5222 5501 1
5223 5564 1
5225 5979 1
5226 6770 1
5227 5672 1
5227 6246 -1
5228 5311 -1
5228 6307 1
5228 6462 -1
5228 6182 1
5230 6344 1
5230 6276 1
5230 5880 1
5232 6553 1
5233 5583 1
5233 6792 -1
5234 6212 -1
5234 6356 1
5235 5315 1
5237 6008 1
5238 6650 -1
5239 6719 1
5239 5765 -1
5240 6601 1
5240 5337 1
5240 6547 -1
5242 6861 -1
5243 6189 1
5244 6715 -1
5245 5841 -1
5245 5638 1
5246 6958 1
5248 6191 1
5250 5824 -1
5251 6682 -1
5252 6968 1
5254 6492 1
5254 5855 -1
5256 6678 1
5257 5271 1
5257 6974 1
5258 5430 -1
5263 5643 -1
5263 5268 -1
5263 5765 -1
5266 6492 -1
5266 6072 -1
5267 6138 1
5267 6992 1
5269 6480 -1
5270 6830 -1
5270 6361 1
5270 6688 -1
5271 6426 -1
5274 6122 -1
5274 5819 1
5274 5772 1
5274 6737 1
5275 5861 1
5275 6598 1
5277 6074 -1
5277 5688 1
5277 6529 -1
5279 6299 -1
5279 6553 -1
5280 6777 1
5280 6304 1
5281 5458 -1
5281 6835 1
5286 5539 1
5287 6233 1
5287 5481 -1
5290 5813 -1
5291 6691 -1
5291 6672 -1
5293 6234 1
5294 6434 -1
5294 6803 -1
5294 5569 -1
5296 5540 1
5298 5520 1
5299 5933 1
5299 5969 -1
5299 5636 1
5302 5419 -1
5302 5310 -1
5302 6840 1
5304 5699 -1
5304 6041 1
5305 6853 -1
